300,300.156,300.311,300.467,300.623,300.779,300.935,301.091,301.247,301.403,301.559,301.715,301.871,302.027,302.183,302.338,302.494,302.649,302.803,302.957,303.11,303.262,303.414,303.564,303.712,303.859,304.004,304.147,304.287,304.424,304.559,304.69,304.817,304.94,305.059,305.173,305.282,305.386,305.483,305.574,305.659,305.737,305.807,305.87,305.926,305.973,306.012,306.042,306.064,306.077,306.081,306.077,306.064,306.042,306.012,305.973,305.926,305.87,305.807,305.737,305.659,305.574,305.483,305.386,305.282,305.173,305.059,304.94,304.817,304.69,304.559,304.424,304.287,304.147,304.004,303.859,303.712,303.564,303.414,303.262,303.11,302.957,302.803,302.649,302.494,302.338,302.183,302.027,301.871,301.715,301.559,301.403,301.247,301.091,300.935,300.779,300.623,300.467,300.311,300.156,300,
300,300.171,300.343,300.514,300.685,300.857,301.028,301.2,301.371,301.543,301.715,301.887,302.059,302.23,302.402,302.573,302.745,302.916,303.086,303.256,303.425,303.593,303.76,303.926,304.09,304.253,304.413,304.571,304.726,304.879,305.028,305.173,305.315,305.452,305.584,305.71,305.832,305.947,306.055,306.157,306.251,306.338,306.417,306.487,306.548,306.601,306.644,306.678,306.703,306.717,306.722,306.717,306.703,306.678,306.644,306.601,306.548,306.487,306.417,306.338,306.251,306.157,306.055,305.947,305.832,305.71,305.584,305.452,305.315,305.173,305.028,304.879,304.726,304.571,304.413,304.253,304.09,303.926,303.76,303.593,303.425,303.256,303.086,302.916,302.745,302.573,302.402,302.23,302.059,301.887,301.715,301.543,301.371,301.2,301.028,300.857,300.685,300.514,300.343,300.171,300,
300,300.187,300.374,300.56,300.747,300.934,301.121,301.309,301.496,301.683,301.871,302.059,302.246,302.434,302.621,302.809,302.996,303.183,303.37,303.556,303.741,303.925,304.108,304.29,304.47,304.648,304.824,304.998,305.169,305.337,305.501,305.661,305.817,305.968,306.113,306.253,306.387,306.514,306.634,306.747,306.851,306.947,307.034,307.112,307.18,307.239,307.287,307.324,307.351,307.368,307.373,307.368,307.351,307.324,307.287,307.239,307.18,307.112,307.034,306.947,306.851,306.747,306.634,306.514,306.387,306.253,306.113,305.968,305.817,305.661,305.501,305.337,305.169,304.998,304.824,304.648,304.47,304.29,304.108,303.925,303.741,303.556,303.37,303.183,302.996,302.809,302.621,302.434,302.246,302.059,301.871,301.683,301.496,301.309,301.121,300.934,300.747,300.56,300.374,300.187,300,
300,300.202,300.405,300.607,300.809,301.012,301.215,301.417,301.62,301.824,302.027,302.23,302.434,302.637,302.841,303.045,303.248,303.451,303.654,303.856,304.057,304.258,304.457,304.655,304.852,305.046,305.238,305.428,305.615,305.798,305.977,306.153,306.323,306.489,306.649,306.802,306.949,307.089,307.221,307.345,307.46,307.565,307.661,307.747,307.822,307.887,307.94,307.981,308.011,308.029,308.035,308.029,308.011,307.981,307.94,307.887,307.822,307.747,307.661,307.565,307.46,307.345,307.221,307.089,306.949,306.802,306.649,306.489,306.323,306.153,305.977,305.798,305.615,305.428,305.238,305.046,304.852,304.655,304.457,304.258,304.057,303.856,303.654,303.451,303.248,303.045,302.841,302.637,302.434,302.23,302.027,301.824,301.62,301.417,301.215,301.012,300.809,300.607,300.405,300.202,300,
300,300.218,300.435,300.653,300.871,301.089,301.308,301.526,301.745,301.964,302.183,302.402,302.621,302.841,303.061,303.28,303.5,303.719,303.938,304.157,304.375,304.592,304.808,305.022,305.235,305.446,305.655,305.861,306.064,306.263,306.458,306.649,306.835,307.016,307.19,307.358,307.519,307.671,307.816,307.951,308.077,308.193,308.298,308.392,308.475,308.546,308.604,308.65,308.682,308.702,308.709,308.702,308.682,308.65,308.604,308.546,308.475,308.392,308.298,308.193,308.077,307.951,307.816,307.671,307.519,307.358,307.19,307.016,306.835,306.649,306.458,306.263,306.064,305.861,305.655,305.446,305.235,305.022,304.808,304.592,304.375,304.157,303.938,303.719,303.5,303.28,303.061,302.841,302.621,302.402,302.183,301.964,301.745,301.526,301.308,301.089,300.871,300.653,300.435,300.218,300,
300,300.233,300.466,300.7,300.933,301.167,301.4,301.634,301.869,302.103,302.338,302.573,302.809,303.045,303.28,303.516,303.752,303.988,304.224,304.459,304.693,304.927,305.16,305.391,305.621,305.849,306.074,306.297,306.516,306.732,306.944,307.151,307.353,307.549,307.738,307.921,308.096,308.262,308.42,308.567,308.705,308.831,308.946,309.049,309.14,309.217,309.281,309.331,309.367,309.388,309.396,309.388,309.367,309.331,309.281,309.217,309.14,309.049,308.946,308.831,308.705,308.567,308.42,308.262,308.096,307.921,307.738,307.549,307.353,307.151,306.944,306.732,306.516,306.297,306.074,305.849,305.621,305.391,305.16,304.927,304.693,304.459,304.224,303.988,303.752,303.516,303.28,303.045,302.809,302.573,302.338,302.103,301.869,301.634,301.4,301.167,300.933,300.7,300.466,300.233,300,
300,300.248,300.497,300.746,300.995,301.244,301.493,301.743,301.993,302.243,302.494,302.745,302.996,303.248,303.5,303.752,304.005,304.257,304.509,304.761,305.013,305.263,305.513,305.762,306.008,306.253,306.496,306.736,306.973,307.205,307.434,307.658,307.876,308.088,308.294,308.491,308.681,308.862,309.033,309.194,309.343,309.481,309.607,309.719,309.817,309.902,309.972,310.026,310.065,310.089,310.097,310.089,310.065,310.026,309.972,309.902,309.817,309.719,309.607,309.481,309.343,309.194,309.033,308.862,308.681,308.491,308.294,308.088,307.876,307.658,307.434,307.205,306.973,306.736,306.496,306.253,306.008,305.762,305.513,305.263,305.013,304.761,304.509,304.257,304.005,303.752,303.5,303.248,302.996,302.745,302.494,302.243,301.993,301.743,301.493,301.244,300.995,300.746,300.497,300.248,300,
300,300.264,300.528,300.792,301.056,301.32,301.585,301.85,302.116,302.382,302.649,302.916,303.183,303.451,303.719,303.988,304.257,304.526,304.795,305.064,305.333,305.6,305.868,306.133,306.398,306.66,306.921,307.178,307.432,307.683,307.929,308.17,308.405,308.634,308.856,309.07,309.276,309.471,309.657,309.831,309.994,310.144,310.28,310.402,310.51,310.601,310.677,310.737,310.78,310.806,310.814,310.806,310.78,310.737,310.677,310.601,310.51,310.402,310.28,310.144,309.994,309.831,309.657,309.471,309.276,309.07,308.856,308.634,308.405,308.17,307.929,307.683,307.432,307.178,306.921,306.66,306.398,306.133,305.868,305.6,305.333,305.064,304.795,304.526,304.257,303.988,303.719,303.451,303.183,302.916,302.649,302.382,302.116,301.85,301.585,301.32,301.056,300.792,300.528,300.264,300,
300,300.279,300.558,300.837,301.117,301.397,301.677,301.958,302.239,302.521,302.803,303.086,303.37,303.654,303.938,304.224,304.509,304.795,305.081,305.367,305.653,305.938,306.223,306.507,306.789,307.07,307.348,307.624,307.896,308.165,308.429,308.688,308.941,309.188,309.427,309.658,309.879,310.091,310.292,310.481,310.657,310.819,310.967,311.1,311.217,311.317,311.4,311.464,311.511,311.539,311.549,311.539,311.511,311.464,311.4,311.317,311.217,311.1,310.967,310.819,310.657,310.481,310.292,310.091,309.879,309.658,309.427,309.188,308.941,308.688,308.429,308.165,307.896,307.624,307.348,307.07,306.789,306.507,306.223,305.938,305.653,305.367,305.081,304.795,304.509,304.224,303.938,303.654,303.37,303.086,302.803,302.521,302.239,301.958,301.677,301.397,301.117,300.837,300.558,300.279,300,
300,300.294,300.588,300.883,301.178,301.473,301.769,302.065,302.361,302.659,302.957,303.256,303.556,303.856,304.157,304.459,304.761,305.064,305.367,305.671,305.974,306.277,306.58,306.882,307.182,307.481,307.778,308.073,308.364,308.651,308.934,309.212,309.484,309.749,310.006,310.254,310.493,310.722,310.939,311.143,311.334,311.51,311.67,311.814,311.941,312.05,312.14,312.21,312.261,312.292,312.302,312.292,312.261,312.21,312.14,312.05,311.941,311.814,311.67,311.51,311.334,311.143,310.939,310.722,310.493,310.254,310.006,309.749,309.484,309.212,308.934,308.651,308.364,308.073,307.778,307.481,307.182,306.882,306.58,306.277,305.974,305.671,305.367,305.064,304.761,304.459,304.157,303.856,303.556,303.256,302.957,302.659,302.361,302.065,301.769,301.473,301.178,300.883,300.588,300.294,300,
300,300.309,300.619,300.928,301.238,301.548,301.859,302.171,302.483,302.796,303.11,303.425,303.741,304.057,304.375,304.693,305.013,305.333,305.653,305.974,306.295,306.616,306.937,307.258,307.577,307.895,308.211,308.525,308.835,309.142,309.444,309.742,310.033,310.317,310.593,310.861,311.118,311.364,311.598,311.819,312.025,312.216,312.39,312.546,312.683,312.801,312.899,312.976,313.031,313.064,313.075,313.064,313.031,312.976,312.899,312.801,312.683,312.546,312.39,312.216,312.025,311.819,311.598,311.364,311.118,310.861,310.593,310.317,310.033,309.742,309.444,309.142,308.835,308.525,308.211,307.895,307.577,307.258,306.937,306.616,306.295,305.974,305.653,305.333,305.013,304.693,304.375,304.057,303.741,303.425,303.11,302.796,302.483,302.171,301.859,301.548,301.238,300.928,300.619,300.309,300,
300,300.324,300.649,300.973,301.298,301.624,301.95,302.277,302.604,302.933,303.262,303.593,303.925,304.258,304.592,304.927,305.263,305.6,305.938,306.277,306.616,306.956,307.296,307.635,307.973,308.311,308.646,308.98,309.31,309.637,309.96,310.278,310.589,310.893,311.19,311.477,311.753,312.019,312.271,312.509,312.732,312.938,313.126,313.296,313.445,313.573,313.679,313.763,313.823,313.859,313.871,313.859,313.823,313.763,313.679,313.573,313.445,313.296,313.126,312.938,312.732,312.509,312.271,312.019,311.753,311.477,311.19,310.893,310.589,310.278,309.96,309.637,309.31,308.98,308.646,308.311,307.973,307.635,307.296,306.956,306.616,306.277,305.938,305.6,305.263,304.927,304.592,304.258,303.925,303.593,303.262,302.933,302.604,302.277,301.95,301.624,301.298,300.973,300.649,300.324,300,
300,300.339,300.678,301.018,301.357,301.698,302.039,302.381,302.724,303.068,303.414,303.76,304.108,304.457,304.808,305.16,305.513,305.868,306.223,306.58,306.937,307.296,307.654,308.012,308.371,308.728,309.084,309.438,309.789,310.137,310.481,310.82,311.152,311.478,311.795,312.103,312.401,312.686,312.958,313.215,313.455,313.678,313.882,314.066,314.228,314.367,314.483,314.573,314.639,314.678,314.691,314.678,314.639,314.573,314.483,314.367,314.228,314.066,313.882,313.678,313.455,313.215,312.958,312.686,312.401,312.103,311.795,311.478,311.152,310.82,310.481,310.137,309.789,309.438,309.084,308.728,308.371,308.012,307.654,307.296,306.937,306.58,306.223,305.868,305.513,305.16,304.808,304.457,304.108,303.76,303.414,303.068,302.724,302.381,302.039,301.698,301.357,301.018,300.678,300.339,300,
300,300.354,300.707,301.062,301.416,301.772,302.128,302.485,302.843,303.203,303.564,303.926,304.29,304.655,305.022,305.391,305.762,306.133,306.507,306.882,307.258,307.635,308.012,308.391,308.769,309.146,309.523,309.898,310.271,310.641,311.006,311.367,311.723,312.071,312.41,312.741,313.06,313.367,313.659,313.936,314.196,314.438,314.659,314.858,315.034,315.185,315.31,315.409,315.48,315.523,315.538,315.523,315.48,315.409,315.31,315.185,315.034,314.858,314.659,314.438,314.196,313.936,313.659,313.367,313.06,312.741,312.41,312.071,311.723,311.367,311.006,310.641,310.271,309.898,309.523,309.146,308.769,308.391,308.012,307.635,307.258,306.882,306.507,306.133,305.762,305.391,305.022,304.655,304.29,303.926,303.564,303.203,302.843,302.485,302.128,301.772,301.416,301.062,300.707,300.354,300,
300,300.368,300.736,301.105,301.474,301.845,302.216,302.588,302.961,303.336,303.712,304.09,304.47,304.852,305.235,305.621,306.008,306.398,306.789,307.182,307.577,307.973,308.371,308.769,309.167,309.566,309.964,310.361,310.756,311.148,311.537,311.921,312.3,312.672,313.035,313.389,313.731,314.061,314.376,314.675,314.956,315.217,315.457,315.673,315.864,316.029,316.165,316.273,316.35,316.397,316.413,316.397,316.35,316.273,316.165,316.029,315.864,315.673,315.457,315.217,314.956,314.675,314.376,314.061,313.731,313.389,313.035,312.672,312.3,311.921,311.537,311.148,310.756,310.361,309.964,309.566,309.167,308.769,308.371,307.973,307.577,307.182,306.789,306.398,306.008,305.621,305.235,304.852,304.47,304.09,303.712,303.336,302.961,302.588,302.216,301.845,301.474,301.105,300.736,300.368,300,
300,300.382,300.765,301.148,301.532,301.916,302.302,302.689,303.077,303.467,303.859,304.253,304.648,305.046,305.446,305.849,306.253,306.66,307.07,307.481,307.895,308.311,308.728,309.146,309.566,309.986,310.406,310.825,311.244,311.66,312.072,312.481,312.884,313.281,313.669,314.048,314.416,314.77,315.11,315.433,315.736,316.019,316.278,316.513,316.721,316.9,317.049,317.166,317.251,317.302,317.319,317.302,317.251,317.166,317.049,316.9,316.721,316.513,316.278,316.019,315.736,315.433,315.11,314.77,314.416,314.048,313.669,313.281,312.884,312.481,312.072,311.66,311.244,310.825,310.406,309.986,309.566,309.146,308.728,308.311,307.895,307.481,307.07,306.66,306.253,305.849,305.446,305.046,304.648,304.253,303.859,303.467,303.077,302.689,302.302,301.916,301.532,301.148,300.765,300.382,300,
300,300.396,300.793,301.19,301.588,301.987,302.387,302.789,303.192,303.597,304.004,304.413,304.824,305.238,305.655,306.074,306.496,306.921,307.348,307.778,308.211,308.646,309.084,309.523,309.964,310.406,310.849,311.291,311.733,312.174,312.612,313.046,313.475,313.898,314.313,314.719,315.114,315.495,315.86,316.209,316.537,316.843,317.125,317.38,317.606,317.802,317.964,318.092,318.185,318.241,318.259,318.241,318.185,318.092,317.964,317.802,317.606,317.38,317.125,316.843,316.537,316.209,315.86,315.495,315.114,314.719,314.313,313.898,313.475,313.046,312.612,312.174,311.733,311.291,310.849,310.406,309.964,309.523,309.084,308.646,308.211,307.778,307.348,306.921,306.496,306.074,305.655,305.238,304.824,304.413,304.004,303.597,303.192,302.789,302.387,301.987,301.588,301.19,300.793,300.396,300,
300,300.41,300.821,301.232,301.644,302.057,302.471,302.887,303.305,303.725,304.147,304.571,304.998,305.428,305.861,306.297,306.736,307.178,307.624,308.073,308.525,308.98,309.438,309.898,310.361,310.825,311.291,311.758,312.225,312.691,313.155,313.616,314.072,314.523,314.967,315.401,315.824,316.234,316.628,317.004,317.36,317.692,317.998,318.276,318.523,318.736,318.914,319.054,319.155,319.217,319.237,319.217,319.155,319.054,318.914,318.736,318.523,318.276,317.998,317.692,317.36,317.004,316.628,316.234,315.824,315.401,314.967,314.523,314.072,313.616,313.155,312.691,312.225,311.758,311.291,310.825,310.361,309.898,309.438,308.98,308.525,308.073,307.624,307.178,306.736,306.297,305.861,305.428,304.998,304.571,304.147,303.725,303.305,302.887,302.471,302.057,301.644,301.232,300.821,300.41,300,
300,300.424,300.848,301.273,301.699,302.125,302.554,302.984,303.416,303.85,304.287,304.726,305.169,305.615,306.064,306.516,306.973,307.432,307.896,308.364,308.835,309.31,309.789,310.271,310.756,311.244,311.733,312.225,312.717,313.209,313.701,314.19,314.675,315.156,315.63,316.095,316.549,316.989,317.414,317.821,318.206,318.567,318.9,319.203,319.473,319.706,319.901,320.055,320.166,320.234,320.256,320.234,320.166,320.055,319.901,319.706,319.473,319.203,318.9,318.567,318.206,317.821,317.414,316.989,316.549,316.095,315.63,315.156,314.675,314.19,313.701,313.209,312.717,312.225,311.733,311.244,310.756,310.271,309.789,309.31,308.835,308.364,307.896,307.432,306.973,306.516,306.064,305.615,305.169,304.726,304.287,303.85,303.416,302.984,302.554,302.125,301.699,301.273,300.848,300.424,300,
300,300.437,300.875,301.313,301.752,302.192,302.634,303.078,303.524,303.973,304.424,304.879,305.337,305.798,306.263,306.732,307.205,307.683,308.165,308.651,309.142,309.637,310.137,310.641,311.148,311.66,312.174,312.691,313.209,313.729,314.249,314.767,315.283,315.795,316.301,316.799,317.286,317.76,318.219,318.659,319.076,319.469,319.832,320.163,320.459,320.715,320.929,321.098,321.221,321.295,321.32,321.295,321.221,321.098,320.929,320.715,320.459,320.163,319.832,319.469,319.076,318.659,318.219,317.76,317.286,316.799,316.301,315.795,315.283,314.767,314.249,313.729,313.209,312.691,312.174,311.66,311.148,310.641,310.137,309.637,309.142,308.651,308.165,307.683,307.205,306.732,306.263,305.798,305.337,304.879,304.424,303.973,303.524,303.078,302.634,302.192,301.752,301.313,300.875,300.437,300,
300,300.45,300.901,301.352,301.804,302.258,302.713,303.17,303.63,304.093,304.559,305.028,305.501,305.977,306.458,306.944,307.434,307.929,308.429,308.934,309.444,309.96,310.481,311.006,311.537,312.072,312.612,313.155,313.701,314.249,314.798,315.348,315.896,316.441,316.981,317.513,318.036,318.547,319.042,319.519,319.972,320.4,320.797,321.159,321.483,321.765,322.001,322.189,322.324,322.406,322.434,322.406,322.324,322.189,322.001,321.765,321.483,321.159,320.797,320.4,319.972,319.519,319.042,318.547,318.036,317.513,316.981,316.441,315.896,315.348,314.798,314.249,313.701,313.155,312.612,312.072,311.537,311.006,310.481,309.96,309.444,308.934,308.429,307.929,307.434,306.944,306.458,305.977,305.501,305.028,304.559,304.093,303.63,303.17,302.713,302.258,301.804,301.352,300.901,300.45,300,
300,300.463,300.926,301.39,301.855,302.321,302.79,303.26,303.734,304.21,304.69,305.173,305.661,306.153,306.649,307.151,307.658,308.17,308.688,309.212,309.742,310.278,310.82,311.367,311.921,312.481,313.046,313.616,314.19,314.767,315.348,315.929,316.511,317.091,317.667,318.238,318.799,319.349,319.885,320.401,320.895,321.361,321.796,322.194,322.551,322.862,323.123,323.33,323.481,323.572,323.603,323.572,323.481,323.33,323.123,322.862,322.551,322.194,321.796,321.361,320.895,320.401,319.885,319.349,318.799,318.238,317.667,317.091,316.511,315.929,315.348,314.767,314.19,313.616,313.046,312.481,311.921,311.367,310.82,310.278,309.742,309.212,308.688,308.17,307.658,307.151,306.649,306.153,305.661,305.173,304.69,304.21,303.734,303.26,302.79,302.321,301.855,301.39,300.926,300.463,300,
300,300.475,300.95,301.426,301.904,302.383,302.864,303.347,303.834,304.324,304.817,305.315,305.817,306.323,306.835,307.353,307.876,308.405,308.941,309.484,310.033,310.589,311.152,311.723,312.3,312.884,313.475,314.072,314.675,315.283,315.896,316.511,317.128,317.745,318.36,318.97,319.574,320.167,320.746,321.306,321.844,322.354,322.831,323.27,323.664,324.008,324.298,324.529,324.697,324.798,324.832,324.798,324.697,324.529,324.298,324.008,323.664,323.27,322.831,322.354,321.844,321.306,320.746,320.167,319.574,318.97,318.36,317.745,317.128,316.511,315.896,315.283,314.675,314.072,313.475,312.884,312.3,311.723,311.152,310.589,310.033,309.484,308.941,308.405,307.876,307.353,306.835,306.323,305.817,305.315,304.817,304.324,303.834,303.347,302.864,302.383,301.904,301.426,300.95,300.475,300,
300,300.487,300.974,301.462,301.951,302.442,302.936,303.432,303.931,304.434,304.94,305.452,305.968,306.489,307.016,307.549,308.088,308.634,309.188,309.749,310.317,310.893,311.478,312.071,312.672,313.281,313.898,314.523,315.156,315.795,316.441,317.091,317.745,318.401,319.057,319.71,320.359,320.998,321.625,322.234,322.821,323.38,323.905,324.39,324.826,325.21,325.533,325.791,325.978,326.092,326.131,326.092,325.978,325.791,325.533,325.21,324.826,324.39,323.905,323.38,322.821,322.234,321.625,320.998,320.359,319.71,319.057,318.401,317.745,317.091,316.441,315.795,315.156,314.523,313.898,313.281,312.672,312.071,311.478,310.893,310.317,309.749,309.188,308.634,308.088,307.549,307.016,306.489,305.968,305.452,304.94,304.434,303.931,303.432,302.936,302.442,301.951,301.462,300.974,300.487,300,
300,300.498,300.996,301.496,301.997,302.5,303.005,303.513,304.024,304.54,305.059,305.584,306.113,306.649,307.19,307.738,308.294,308.856,309.427,310.006,310.593,311.19,311.795,312.41,313.035,313.669,314.313,314.967,315.63,316.301,316.981,317.667,318.36,319.057,319.756,320.456,321.152,321.842,322.521,323.185,323.827,324.441,325.02,325.557,326.043,326.471,326.833,327.122,327.334,327.462,327.505,327.462,327.334,327.122,326.833,326.471,326.043,325.557,325.02,324.441,323.827,323.185,322.521,321.842,321.152,320.456,319.756,319.057,318.36,317.667,316.981,316.301,315.63,314.967,314.313,313.669,313.035,312.41,311.795,311.19,310.593,310.006,309.427,308.856,308.294,307.738,307.19,306.649,306.113,305.584,305.059,304.54,304.024,303.513,303.005,302.5,301.997,301.496,300.996,300.498,300,
